;office_name;county_id;candidate_name;party_affiliation;num_precincts_reporting;total_num_precincts_voting;candidate_votes;candidate_percent_vote
1962;SOIL AND WATER SUPERVISOR DISTRICT 5;78;ALAN  BRUCE;NP;20;20;1595;99.69
1963;SOIL AND WATER SUPERVISOR DISTRICT 5;78;WRITE-IN (TOTAL);WI;20;20;5;0.31
1964;COUNTY QUESTION 1;79;YES  ;NP;33;33;4948;54.71
1965;COUNTY QUESTION 1;79;NO  ;NP;33;33;4096;45.29
1966;COUNTY COMMISSIONER DISTRICT 1;79;EUGENE MCNALLAN;NP;33;33;1664;97.42
1967;COUNTY COMMISSIONER DISTRICT 1;79;WRITE-IN (TOTAL);WI;33;33;44;2.58
1968;COUNTY COMMISSIONER DISTRICT 2;79;JOHN MOECHNIG;NP;33;33;667;36.47
1969;COUNTY COMMISSIONER DISTRICT 2;79;DAVID WINDHORST;NP;33;33;1154;63.09
1970;COUNTY COMMISSIONER DISTRICT 2;79;WRITE-IN (TOTAL);WI;33;33;8;0.44
1971;COUNTY COMMISSIONER DISTRICT 3;79;DONALD SPRINGER;NP;33;33;914;47.6
1972;COUNTY COMMISSIONER DISTRICT 3;79;MERL NORMAN;NP;33;33;1004;52.29
1973;COUNTY COMMISSIONER DISTRICT 3;79;WRITE-IN (TOTAL);WI;33;33;2;0.1
1974;COUNTY COMMISSIONER DISTRICT 4;79;PETE RIESTER;NP;33;33;1379;60.96
1975;COUNTY COMMISSIONER DISTRICT 4;79;EDWARD SCHUTH;NP;33;33;880;38.9
1976;COUNTY COMMISSIONER DISTRICT 4;79;WRITE-IN (TOTAL);WI;33;33;3;0.13
1977;COUNTY COMMISSIONER DISTRICT 5;79;DAVE HARMS;NP;33;33;1719;97.73
1978;COUNTY COMMISSIONER DISTRICT 5;79;WRITE-IN (TOTAL);WI;33;33;40;2.27
1979;COUNTY AUDITOR/TREASURER;79;JERRY LEISEN;NP;33;33;8524;99.51
1980;COUNTY AUDITOR/TREASURER;79;WRITE-IN (TOTAL);WI;33;33;42;0.49
1981;COUNTY RECORDER;79;JEFFERY R. AITKEN;NP;33;33;8319;99.68
1982;COUNTY RECORDER;79;WRITE-IN (TOTAL);WI;33;33;27;0.32
1983;COUNTY SHERIFF;79;CURT GRAFF;NP;33;33;2779;28.07
1984;COUNTY SHERIFF;79;RODNEY L. BARTSH;NP;33;33;7116;71.86
1985;COUNTY SHERIFF;79;WRITE-IN (TOTAL);WI;33;33;7;0.07
1986;COUNTY ATTORNEY;79;JIM NORDSTROM;NP;33;33;8216;98.18
1987;COUNTY ATTORNEY;79;WRITE-IN (TOTAL);WI;33;33;152;1.82
1988;SOIL AND WATER SUPERVISOR DISTRICT 1;79;JOHN SLOAN;NP;33;33;7669;99.44
1989;SOIL AND WATER SUPERVISOR DISTRICT 1;79;WRITE-IN (TOTAL);WI;33;33;43;0.56
1990;SOIL AND WATER SUPERVISOR DISTRICT 4;79;THOMAS H. GOSSE;NP;33;33;7599;99.44
1991;SOIL AND WATER SUPERVISOR DISTRICT 4;79;WRITE-IN (TOTAL);WI;33;33;43;0.56
1992;COUNTY COMMISSIONER DISTRICT 1;80;LANE D. WALDAHL;NP;24;24;748;74.58
1993;COUNTY COMMISSIONER DISTRICT 1;80;CHARLIE OAKES;NP;24;24;254;25.32
1994;COUNTY COMMISSIONER DISTRICT 1;80;WRITE-IN (TOTAL);WI;24;24;1;0.1
1995;COUNTY COMMISSIONER DISTRICT 3;80;SHARLA R. FILLHOUER;NP;24;24;436;39.96
1996;COUNTY COMMISSIONER DISTRICT 3;80;BILL STEARNS;NP;24;24;650;59.58
1997;COUNTY COMMISSIONER DISTRICT 3;80;WRITE-IN (TOTAL);WI;24;24;5;0.46
1998;COUNTY COMMISSIONER DISTRICT 4;80;MARY HARRISON;NP;24;24;820;60.38
1999;COUNTY COMMISSIONER DISTRICT 4;80;PAUL W. NOLTE;NP;24;24;537;39.54
2000;COUNTY COMMISSIONER DISTRICT 4;80;WRITE-IN (TOTAL);WI;24;24;1;0.07
2001;COUNTY COMMISSIONER DISTRICT 5;80;DAVE  MATTILA;NP;24;24;1054;98.6
2002;COUNTY COMMISSIONER DISTRICT 5;80;WRITE-IN (TOTAL);WI;24;24;15;1.4
2003;COUNTY AUDITOR/TREASURER;80;JO E. DOOLEY;NP;24;24;1995;35.23
2004;COUNTY AUDITOR/TREASURER;80;CHAR (CHARLEEN M.) WEST;NP;24;24;3664;64.71
2005;COUNTY AUDITOR/TREASURER;80;WRITE-IN (TOTAL);WI;24;24;3;0.05
2006;COUNTY RECORDER;80;JUDY AAGARD;NP;24;24;5121;99.73
2007;COUNTY RECORDER;80;WRITE-IN (TOTAL);WI;24;24;14;0.27
2008;COUNTY SHERIFF;80;MIKE CARR;NP;24;24;3291;54.53
2009;COUNTY SHERIFF;80;ROBERT B. (BOB) SWENSON;NP;24;24;2720;45.07
2010;COUNTY SHERIFF;80;WRITE-IN (TOTAL);WI;24;24;24;0.4
2011;COUNTY ATTORNEY;80;JON  EDIN;NP;24;24;4941;98.92
2012;COUNTY ATTORNEY;80;WRITE-IN (TOTAL);WI;24;24;54;1.08
2013;SOIL AND WATER SUPERVISOR DISTRICT 1;80;KENNETH BERG;NP;24;24;4855;99.73
2014;SOIL AND WATER SUPERVISOR DISTRICT 1;80;WRITE-IN (TOTAL);WI;24;24;13;0.27
2015;SOIL AND WATER SUPERVISOR DISTRICT 2;80;MARVIN M. RUNYAN;NP;24;24;4868;99.77
2016;SOIL AND WATER SUPERVISOR DISTRICT 2;80;WRITE-IN (TOTAL);WI;24;24;11;0.23
2017;SOIL AND WATER SUPERVISOR DISTRICT 3;80;TED E. WINKELS;NP;24;24;4865;99.79
2018;SOIL AND WATER SUPERVISOR DISTRICT 3;80;WRITE-IN (TOTAL);WI;24;24;10;0.21
2019;COUNTY COMMISSIONER DISTRICT 1;81;JAMES (JIM)  PETERSON;NP;22;22;1266;69.64
2020;COUNTY COMMISSIONER DISTRICT 1;81;JAMES MULCAHEY;NP;22;22;546;30.03
2021;COUNTY COMMISSIONER DISTRICT 1;81;WRITE-IN (TOTAL);WI;22;22;6;0.33
2022;COUNTY COMMISSIONER DISTRICT 2;81;ROY D.  SRP;NP;22;22;884;49.3
2023;COUNTY COMMISSIONER DISTRICT 2;81;ALBERT RUHLAND;NP;22;22;900;50.2
2024;COUNTY COMMISSIONER DISTRICT 2;81;WRITE-IN (TOTAL);WI;22;22;9;0.5
2025;COUNTY COMMISSIONER DISTRICT 3;81;JAMES (JIM) GOETTL;NP;22;22;772;42.14
2026;COUNTY COMMISSIONER DISTRICT 3;81;RICK MORRIS;NP;22;22;1059;57.81
2027;COUNTY COMMISSIONER DISTRICT 3;81;WRITE-IN (TOTAL);WI;22;22;1;0.05
2028;COUNTY COMMISSIONER DISTRICT 4;81;RICHARD ANDROLI;NP;22;22;906;50.7
2029;COUNTY COMMISSIONER DISTRICT 4;81;JERRY (BUSTER) SPLETT;NP;22;22;879;49.19
2030;COUNTY COMMISSIONER DISTRICT 4;81;WRITE-IN (TOTAL);WI;22;22;2;0.11
2031;COUNTY COMMISSIONER DISTRICT 5;81;WENDELL ARMSTRONG;NP;22;22;582;52.62
2032;COUNTY COMMISSIONER DISTRICT 5;81;RON PURCELL;NP;22;22;520;47.02
2033;COUNTY COMMISSIONER DISTRICT 5;81;WRITE-IN (TOTAL);WI;22;22;4;0.36
2034;COUNTY AUDITOR;81;JOAN  MANTHE;NP;22;22;7723;99.66
2035;COUNTY AUDITOR;81;WRITE-IN (TOTAL);WI;22;22;26;0.34
2036;COUNTY TREASURER;81;JOYCE OLIVER;NP;22;22;7737;99.77
2037;COUNTY TREASURER;81;WRITE-IN (TOTAL);WI;22;22;18;0.23
2038;COUNTY RECORDER;81;LINDA KARST;NP;22;22;7484;99.51
2039;COUNTY RECORDER;81;WRITE-IN (TOTAL);WI;22;22;37;0.49
2040;COUNTY SHERIFF;81;RONALD KOBLE;NP;22;22;2727;32.13
2041;COUNTY SHERIFF;81;TIM  DANN;NP;22;22;5738;67.6
2042;COUNTY SHERIFF;81;WRITE-IN (TOTAL);WI;22;22;23;0.27
2043;COUNTY ATTORNEY;81;LARRY COLLINS;NP;22;22;7622;99.45
2044;COUNTY ATTORNEY;81;WRITE-IN (TOTAL);WI;22;22;42;0.55
2045;SOIL AND WATER SUPERVISOR DISTRICT 2;81;ROBERT DRAGER;NP;22;22;7376;99.54
2046;SOIL AND WATER SUPERVISOR DISTRICT 2;81;WRITE-IN (TOTAL);WI;22;22;34;0.46
2047;SOIL AND WATER SUPERVISOR DISTRICT 3;81;CURT  RUSSELL;NP;22;22;3282;40.89
2048;SOIL AND WATER SUPERVISOR DISTRICT 3;81;JURGEN PETERS;NP;22;22;4730;58.93
2049;SOIL AND WATER SUPERVISOR DISTRICT 3;81;WRITE-IN (TOTAL);WI;22;22;15;0.19
2050;COUNTY COMMISSIONER DISTRICT 1;82;DENNIS C. HEGBERG;NP;83;84;10828;63.53
2051;COUNTY COMMISSIONER DISTRICT 1;82;DENNIS A. ROBINSON;NP;83;84;6134;35.99
2052;COUNTY COMMISSIONER DISTRICT 1;82;WRITE-IN (TOTAL);WI;83;84;82;0.48
2053;COUNTY COMMISSIONER DISTRICT 2;82;BILL PULKRABEK;NP;83;84;15236;98.69
2054;COUNTY COMMISSIONER DISTRICT 2;82;WRITE-IN (TOTAL);WI;83;84;202;1.31
2055;COUNTY COMMISSIONER DISTRICT 3;82;NILE KRIESEL;NP;83;84;9831;53.94
2056;COUNTY COMMISSIONER DISTRICT 3;82;BARBARA "BARB" ARNEY;NP;83;84;8329;45.7
2057;COUNTY COMMISSIONER DISTRICT 3;82;WRITE-IN (TOTAL);WI;83;84;67;0.37
2058;COUNTY COMMISSIONER DISTRICT 4;82;JERRY TAUBE;NP;83;84;5851;36.11
2059;COUNTY COMMISSIONER DISTRICT 4;82;MYRA PETERSON;NP;83;84;10290;63.5
2060;COUNTY COMMISSIONER DISTRICT 4;82;WRITE-IN (TOTAL);WI;83;84;64;0.39
2061;COUNTY COMMISSIONER DISTRICT 5;82;GREG  ORTH;NP;83;84;7757;46.26
2062;COUNTY COMMISSIONER DISTRICT 5;82;R.H. ( DICK) STAFFORD;NP;83;84;8950;53.37
2063;COUNTY COMMISSIONER DISTRICT 5;82;WRITE-IN (TOTAL);WI;83;84;63;0.38
2064;COUNTY SHERIFF;82;JAMES J. "JIM" FRANK;NP;83;84;78146;98.75
2065;COUNTY SHERIFF;82;WRITE-IN (TOTAL);WI;83;84;987;1.25
2066;COUNTY ATTORNEY;82;DOUG JOHNSON;NP;83;84;75567;99.23
2067;COUNTY ATTORNEY;82;WRITE-IN (TOTAL);WI;83;84;586;0.77
2068;SOIL AND WATER SUPERVISOR DISTRICT 1;82;ANNA ULFENG;NP;83;84;2687;17.86
2069;SOIL AND WATER SUPERVISOR DISTRICT 1;82;ELLEN R. BLASENA;NP;83;84;3570;23.72
2070;SOIL AND WATER SUPERVISOR DISTRICT 1;82;GARY H. BAUMANN;NP;83;84;5806;38.58
2071;SOIL AND WATER SUPERVISOR DISTRICT 1;82;KEVIN J. CONARD;NP;83;84;2869;19.07
2072;SOIL AND WATER SUPERVISOR DISTRICT 1;82;WRITE-IN (TOTAL);WI;83;84;116;0.77
2073;SOIL AND WATER SUPERVISOR DISTRICT 2;82;JULIE KOSMALSKI;NP;83;84;14541;99.38
2074;SOIL AND WATER SUPERVISOR DISTRICT 2;82;WRITE-IN (TOTAL);WI;83;84;91;0.62
2075;SOIL AND WATER SUPERVISOR DISTRICT 3;82;PAUL W.  BISCHOFF;NP;83;84;8258;50.25
2076;SOIL AND WATER SUPERVISOR DISTRICT 3;82;MARY P.  MCCONNELL;NP;83;84;8124;49.43
2077;SOIL AND WATER SUPERVISOR DISTRICT 3;82;WRITE-IN (TOTAL);WI;83;84;53;0.32
2078;SOIL AND WATER SUPERVISOR DISTRICT 4;82;LOUISE L. SMALLIDGE;NP;83;84;13952;99.11
2079;SOIL AND WATER SUPERVISOR DISTRICT 4;82;WRITE-IN (TOTAL);WI;83;84;126;0.9
2080;SOIL AND WATER SUPERVISOR DISTRICT 5;82;MICHAEL J. COFFEY;NP;83;84;6403;48.41
2081;SOIL AND WATER SUPERVISOR DISTRICT 5;82;TOM MEYER;NP;83;84;6757;51.09
2082;SOIL AND WATER SUPERVISOR DISTRICT 5;82;WRITE-IN (TOTAL);WI;83;84;66;0.5
2083;COUNTY COMMISSIONER DISTRICT 2;83;NOREN DURHEIM;NP;21;21;736;68.98
2084;COUNTY COMMISSIONER DISTRICT 2;83;RONALD "BUTCH" BAY;NP;21;21;331;31.02
2085;COUNTY COMMISSIONER DISTRICT 2;83;WRITE-IN (TOTAL);WI;21;21;0;0
2086;COUNTY COMMISSIONER DISTRICT 4;83;LARRY R. MILLER;NP;21;21;434;40.49
2087;COUNTY COMMISSIONER DISTRICT 4;83;SCOTT W. SANDERS;NP;21;21;636;59.33
2088;COUNTY COMMISSIONER DISTRICT 4;83;WRITE-IN (TOTAL);WI;21;21;2;0.19
2089;COUNTY AUDITOR;83;DONALD KUHLMAN;NP;21;21;3559;72.72
2090;COUNTY AUDITOR;83;JOE MCCABE;NP;21;21;1331;27.2
2091;COUNTY AUDITOR;83;WRITE-IN (TOTAL);WI;21;21;4;0.08
2092;COUNTY TREASURER;83;CAROL JOHNSON;NP;21;21;4109;84.58
2093;COUNTY TREASURER;83;STEFAN HUPPERT;NP;21;21;746;15.36
2094;COUNTY TREASURER;83;WRITE-IN (TOTAL);WI;21;21;3;0.06
2095;COUNTY RECORDER;83;JOY SING;NP;21;21;2856;58.18
2096;COUNTY RECORDER;83;NANCY KUNKEL;NP;21;21;2044;41.64
2097;COUNTY RECORDER;83;WRITE-IN (TOTAL);WI;21;21;9;0.18
2098;COUNTY SHERIFF;83;JOE DAHL;NP;21;21;2240;45.28
2099;COUNTY SHERIFF;83;GARY MENSSEN;NP;21;21;2685;54.28
2100;COUNTY SHERIFF;83;WRITE-IN (TOTAL);WI;21;21;22;0.44
2101;COUNTY ATTORNEY;83;LAMAR PIPER;NP;21;21;4360;97.19
2102;COUNTY ATTORNEY;83;WRITE-IN (TOTAL);WI;21;21;126;2.81
2103;SOIL AND WATER SUPERVISOR DISTRICT 1;83;WRITE-IN (TOTAL);WI;21;21;291;100
2104;SOIL AND WATER SUPERVISOR DISTRICT 2;83;TRENT FREDERICKSON;NP;21;21;3862;99.9
2105;SOIL AND WATER SUPERVISOR DISTRICT 2;83;WRITE-IN (TOTAL);WI;21;21;4;0.1
2106;SOIL AND WATER SUPERVISOR DISTRICT 5;83;STEVE WILKE;NP;21;21;3888;99.59
2107;SOIL AND WATER SUPERVISOR DISTRICT 5;83;WRITE-IN (TOTAL);WI;21;21;16;0.41
2108;COUNTY COMMISSIONER DISTRICT 2;84;ROGER B. JOHNSON;NP;31;31;205;35.04
2109;COUNTY COMMISSIONER DISTRICT 2;84;STEPHANIE MIRANOWSKI;NP;31;31;380;64.96
2110;COUNTY COMMISSIONER DISTRICT 2;84;WRITE-IN (TOTAL);WI;31;31;0;0
2111;COUNTY COMMISSIONER DISTRICT 4;84;KENNETH J. "KEN" PETERSEN;NP;31;31;185;33.39
2112;COUNTY COMMISSIONER DISTRICT 4;84;NEAL FOLSTAD;NP;31;31;367;66.25
2113;COUNTY COMMISSIONER DISTRICT 4;84;WRITE-IN (TOTAL);WI;31;31;2;0.36
2114;COUNTY AUDITOR;84;WAYNE BEZENEK;NP;31;31;2654;99.81
2115;COUNTY AUDITOR;84;WRITE-IN (TOTAL);WI;31;31;5;0.19
2116;COUNTY TREASURER;84;ROSE ANN HULNE;NP;31;31;2693;99.74
2117;COUNTY TREASURER;84;WRITE-IN (TOTAL);WI;31;31;7;0.26
2118;COUNTY RECORDER;84;RENAE NIEMI;NP;31;31;2569;99.3
2119;COUNTY RECORDER;84;WRITE-IN (TOTAL);WI;31;31;18;0.7
2120;COUNTY SHERIFF;84;THOMAS F. "TOM" MATEJKA;NP;31;31;2679;99.48
2121;COUNTY SHERIFF;84;WRITE-IN (TOTAL);WI;31;31;14;0.52
2122;COUNTY ATTORNEY;84;TRACEY R. LINDBERG;NP;31;31;1108;38.93
2123;COUNTY ATTORNEY;84;TIMOTHY E. J. FOX;NP;31;31;1737;61.03
2124;COUNTY ATTORNEY;84;WRITE-IN (TOTAL);WI;31;31;1;0.04
2125;SOIL AND WATER SUPERVISOR DISTRICT 2;84;KENNETH PACKER;NP;31;31;2552;99.88
2126;SOIL AND WATER SUPERVISOR DISTRICT 2;84;WRITE-IN (TOTAL);WI;31;31;3;0.12
2127;SOIL AND WATER SUPERVISOR DISTRICT 5;84;KARLO J. ETTEN;NP;31;31;2512;99.84
2128;SOIL AND WATER SUPERVISOR DISTRICT 5;84;WRITE-IN (TOTAL);WI;31;31;4;0.16
2129;COUNTY COMMISSIONER DISTRICT 1;85;DUANE M  BELL;NP;47;47;2086;63.73
2130;COUNTY COMMISSIONER DISTRICT 1;85;DENISE MIELIMONKA;NP;47;47;1177;35.96
2131;COUNTY COMMISSIONER DISTRICT 1;85;WRITE-IN (TOTAL);WI;47;47;10;0.31
2132;COUNTY COMMISSIONER DISTRICT 2;85;DWAYNE VOEGELI;NP;47;47;2122;57.01
2133;COUNTY COMMISSIONER DISTRICT 2;85;MICHAEL CHARLES HANEY;NP;47;47;1589;42.69
2134;COUNTY COMMISSIONER DISTRICT 2;85;WRITE-IN (TOTAL);WI;47;47;11;0.3
2135;COUNTY COMMISSIONER DISTRICT 3;85;CHARLES MEYER;NP;47;47;2131;51.64
2136;COUNTY COMMISSIONER DISTRICT 3;85;ANTHONY JERRY HEIM;NP;47;47;1988;48.17
2137;COUNTY COMMISSIONER DISTRICT 3;85;WRITE-IN (TOTAL);WI;47;47;8;0.19
2138;COUNTY COMMISSIONER DISTRICT 4;85;DAVE J STOLTMAN;NP;47;47;2684;98.03
2139;COUNTY COMMISSIONER DISTRICT 4;85;WRITE-IN (TOTAL);WI;47;47;54;1.97
2140;COUNTY COMMISSIONER DISTRICT 5;85;MARCIA  L. WARD;NP;47;47;2169;56.22
2141;COUNTY COMMISSIONER DISTRICT 5;85;JUDY  GILOW;NP;47;47;1684;43.65
2142;COUNTY COMMISSIONER DISTRICT 5;85;WRITE-IN (TOTAL);WI;47;47;5;0.13
2143;COUNTY AUDITOR;85;CHERIE  MACLENNAN;NP;47;47;16145;98.89
2144;COUNTY AUDITOR;85;WRITE-IN (TOTAL);WI;47;47;181;1.11
2145;COUNTY TREASURER;85;SUSANNE RIVERS;NP;47;47;16528;99.61
2146;COUNTY TREASURER;85;WRITE-IN (TOTAL);WI;47;47;65;0.39
2147;COUNTY RECORDER;85;BOB BAMBENEK;NP;47;47;16235;99.51
2148;COUNTY RECORDER;85;WRITE-IN (TOTAL);WI;47;47;80;0.49
2149;COUNTY SHERIFF;85;DAVE BRAND;NP;47;47;12965;68.08
2150;COUNTY SHERIFF;85;FROSTY CLEGG;NP;47;47;5949;31.24
2151;COUNTY SHERIFF;85;WRITE-IN (TOTAL);WI;47;47;129;0.68
2152;COUNTY ATTORNEY;85;CHUCK MACLEAN;NP;47;47;16017;99.36
2153;COUNTY ATTORNEY;85;WRITE-IN (TOTAL);WI;47;47;103;0.64
2154;SOIL AND WATER SUPERVISOR DISTRICT 1;85;RUDIE SPITZER;NP;47;47;15852;99.32
2155;SOIL AND WATER SUPERVISOR DISTRICT 1;85;WRITE-IN (TOTAL);WI;47;47;109;0.68
2156;SOIL AND WATER SUPERVISOR DISTRICT 4;85;VIC ORMSBY;NP;47;47;15607;99.25
2157;SOIL AND WATER SUPERVISOR DISTRICT 4;85;WRITE-IN (TOTAL);WI;47;47;118;0.75
2158;COUNTY COMMISSIONER DISTRICT 1;86;KARLA HEETER;NP;39;39;4461;52.76
2159;COUNTY COMMISSIONER DISTRICT 1;86;KEN JUDE;NP;39;39;3976;47.03
2160;COUNTY COMMISSIONER DISTRICT 1;86;WRITE-IN (TOTAL);WI;39;39;18;0.21
2161;COUNTY COMMISSIONER DISTRICT 2;86;RICHARD (RICH) CARLSON;NP;39;39;2269;29.83
2162;COUNTY COMMISSIONER DISTRICT 2;86;PAT SAWATZKE;NP;39;39;5312;69.84
2163;COUNTY COMMISSIONER DISTRICT 2;86;WRITE-IN (TOTAL);WI;39;39;25;0.33
2164;COUNTY COMMISSIONER DISTRICT 3;86;JOHN (JACK) RUSSEK;NP;39;39;6853;98.49
2165;COUNTY COMMISSIONER DISTRICT 3;86;WRITE-IN (TOTAL);WI;39;39;105;1.51
2166;COUNTY COMMISSIONER DISTRICT 4;86;ELMER "IKE" EICHELBERG;NP;39;39;8087;98.9
2167;COUNTY COMMISSIONER DISTRICT 4;86;WRITE-IN (TOTAL);WI;39;39;90;1.1
2168;COUNTY COMMISSIONER DISTRICT 5;86;CHARLIE NELSON;NP;39;39;3021;41.45
2169;COUNTY COMMISSIONER DISTRICT 5;86;RICHARD "DICK" MATTSON;NP;39;39;4219;57.89
2170;COUNTY COMMISSIONER DISTRICT 5;86;WRITE-IN (TOTAL);WI;39;39;48;0.66
2171;COUNTY AUDITOR/TREASURER;86;DOUGLAS M. GRUBER;NP;39;39;35325;99.43
2172;COUNTY AUDITOR/TREASURER;86;WRITE-IN (TOTAL);WI;39;39;203;0.57
2173;COUNTY SHERIFF;86;GARY L. MILLER;NP;39;39;23770;56.62
2174;COUNTY SHERIFF;86;LENNY WALKER;NP;39;39;18131;43.19
2175;COUNTY SHERIFF;86;WRITE-IN (TOTAL);WI;39;39;82;0.2
2176;COUNTY ATTORNEY;86;TOM KELLY;NP;39;39;36416;99.38
2177;COUNTY ATTORNEY;86;WRITE-IN (TOTAL);WI;39;39;228;0.62
2178;SOIL AND WATER SUPERVISOR DISTRICT 1;86;MICHAEL W. ZIESKA;NP;39;39;34089;99.41
2179;SOIL AND WATER SUPERVISOR DISTRICT 1;86;WRITE-IN (TOTAL);WI;39;39;203;0.59
2180;SOIL AND WATER SUPERVISOR DISTRICT 3;86;SUE ROSKOWIAK;NP;39;39;5629;17.12
2181;SOIL AND WATER SUPERVISOR DISTRICT 3;86;MARY L. WETTER;NP;39;39;8296;25.23
2182;SOIL AND WATER SUPERVISOR DISTRICT 3;86;TRACY E PHARR;NP;39;39;2691;8.18
2183;SOIL AND WATER SUPERVISOR DISTRICT 3;86;WAYNE E. JACOBSON;NP;39;39;5624;17.1
2184;SOIL AND WATER SUPERVISOR DISTRICT 3;86;FRED ANDERSON;NP;39;39;5135;15.62
2185;SOIL AND WATER SUPERVISOR DISTRICT 3;86;DALE E. VANDER LINDEN;NP;39;39;5304;16.13
2186;SOIL AND WATER SUPERVISOR DISTRICT 3;86;WRITE-IN (TOTAL);WI;39;39;201;0.61
2187;COUNTY COMMISSIONER DISTRICT 1;87;JANE REMIGER;NP;33;33;991;98.31
2188;COUNTY COMMISSIONER DISTRICT 1;87;WRITE-IN (TOTAL);WI;33;33;17;1.69
2189;COUNTY COMMISSIONER DISTRICT 2;87;LYNN W. ANDERSON;NP;33;33;827;98.69
2190;COUNTY COMMISSIONER DISTRICT 2;87;WRITE-IN (TOTAL);WI;33;33;11;1.31
2191;COUNTY COMMISSIONER DISTRICT 4;87;RON ANTONY;NP;33;33;810;97.01
2192;COUNTY COMMISSIONER DISTRICT 4;87;WRITE-IN (TOTAL);WI;33;33;25;2.99
2193;COUNTY AUDITOR;87;CAROLYN SHERLIN;NP;33;33;4441;99.6
2194;COUNTY AUDITOR;87;WRITE-IN (TOTAL);WI;33;33;18;0.4
2195;COUNTY TREASURER;87;SHARON SCHULER;NP;33;33;4490;99.76
2196;COUNTY TREASURER;87;WRITE-IN (TOTAL);WI;33;33;11;0.24
2197;COUNTY RECORDER;87;KAY NERDAHL;NP;33;33;4359;99.79
2198;COUNTY RECORDER;87;WRITE-IN (TOTAL);WI;33;33;9;0.21
2199;COUNTY SHERIFF;87;RICHARD T. ROLLINS;NP;33;33;4296;98.31
2200;COUNTY SHERIFF;87;WRITE-IN (TOTAL);WI;33;33;74;1.69
2201;COUNTY ATTORNEY;87;THOMAS G. KRAMER;NP;33;33;4356;99.47
2202;COUNTY ATTORNEY;87;WRITE-IN (TOTAL);WI;33;33;23;0.53
2203;SOIL AND WATER SUPERVISOR DISTRICT 3;87;KAREN R. HALVERSON;NP;33;33;4322;99.75
2204;SOIL AND WATER SUPERVISOR DISTRICT 3;87;WRITE-IN (TOTAL);WI;33;33;11;0.25
2205;SOIL AND WATER SUPERVISOR DISTRICT 4;87;NORRIS L. PETERSON;NP;33;33;4322;99.91
2206;SOIL AND WATER SUPERVISOR DISTRICT 4;87;WRITE-IN (TOTAL);WI;33;33;4;0.09
